Country Code,City,Location,Coordinates,Last Updated,BC,CO,NO,NO2,NOX,O3,PM1,PM10,PM2.5,SO2,AQI_Category
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-20T06:30:00+05:30,,,,,,,,,0.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-20T17:30:00+05:30,,,,,,,,,9.5,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-21T17:30:00+05:30,,,,,,,,,1.7,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-22T17:30:00+05:30,,,,,,,,,9.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-23T09:30:00+05:30,,,,,,,,,0.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-24T06:30:00+05:30,,,,,,,,,1.5,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-24T21:30:00+05:30,,,,,,,,,25.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-24T22:30:00+05:30,,,,,,,,,6.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-17T16:30:00+05:30,,,,,,,,,0.6,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-17T18:30:00+05:30,,,,,,,,,3.9,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-17T19:30:00+05:30,,,,,,,,,4.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-17T20:30:00+05:30,,,,,,,,,10.8,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-17T22:30:00+05:30,,,,,,,,,16.6,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T01:30:00+05:30,,,,,,,,,6.1,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T02:30:00+05:30,,,,,,,,,14.8,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T03:30:00+05:30,,,,,,,,,12.0,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T05:30:00+05:30,,,,,,,,,2.7,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T06:30:00+05:30,,,,,,,,,0.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T07:30:00+05:30,,,,,,,,,0.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T09:30:00+05:30,,,,,,,,,0.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T15:30:00+05:30,,,,,,,,,6.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T19:30:00+05:30,,,,,,,,,5.1,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-18T20:30:00+05:30,,,,,,,,,16.0,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-19T03:30:00+05:30,,,,,,,,,14.0,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-19T07:30:00+05:30,,,,,,,,,0.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-19T15:30:00+05:30,,,,,,,,,1.8,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-19T19:30:00+05:30,,,,,,,,,5.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-20T00:30:00+05:30,,,,,,,,,2.5,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-20T10:30:00+05:30,,,,,,,,,0.2,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-25T02:30:00+05:30,,,,,,,,,17.3,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-25T03:30:00+05:30,,,,,,,,,14.8,,Good
US,DOUGLAS,TRPA Office,"38.966434, -119.931016",2022-05-25T06:30:00+05:30,,,,,,,,,0.3,,Good
US,DUCHESNE,Myton,"40.2169, -110.182297",2023-05-31T04:30:00+05:30,,,0.0,0.0008,0.0009,0.055,,,,,Unknown
US,DUCHESNE,Roosevelt,"40.2943, -110.009",2023-05-31T04:30:00+05:30,,,0.0003,0.0012,0.0014,0.056,,,6.2,,Good
US,DUCHESNE,Roosevelt,"40.2943, -110.009",2023-05-30T12:30:00+05:30,,,,,,,,8.0,,,Unknown
US,DUNN,Dunn Center,"47.320301, -102.526398",2018-06-19T19:30:00+05:30,,,,0.004,,,,,,0.001,Unknown
US,DUNN,Dunn Center,"47.320301, -102.526398",2018-06-19T22:30:00+05:30,,,,,,0.033,,32.0,,,Unknown
US,DUNN,Dunn Center,"47.320301, -102.526398",2018-06-20T01:30:00+05:30,,,,,,,,,0.6,,Good
US,DUNN,Lake Ilo,"47.342589, -102.645997",2023-05-31T04:30:00+05:30,,,,0.0,,0.058,,16.0,8.0,0.0,Good
US,DUVAL,Cedar Bay,"30.431111, -81.631944",2021-03-29T17:30:00+05:30,,,,,,,,,,0.001,Unknown
US,DUVAL,Ft Caroline,"30.367222, -81.594167",2018-06-28T20:30:00+05:30,,,,,,,,,,0.002,Unknown
US,DUVAL,Kooker Park,"30.356111, -81.635556",2023-05-31T04:30:00+05:30,,,,0.0042,,,,18.0,11.9,0.0014,Good
US,DUVAL,Lee HS,"30.308534, -81.705557",2017-12-21T14:30:00+05:30,,0.0,,,,,,,,,Unknown
US,DUVAL,Rosselle & Copeland,"30.320193, -81.687012",2018-06-29T16:30:00+05:30,,,,,,,,34.0,,,Unknown
US,DUVAL,Rosselle & Copeland,"30.320193, -81.687012",2018-06-29T18:30:00+05:30,,0.7,,,,,,,,,Unknown
US,DUVAL,SPG,"30.309197, -81.652588",2018-03-30T16:30:00+05:30,,0.4,,,,,,,,,Unknown
US,DUVAL,SPG,"30.309197, -81.652588",2018-03-30T20:30:00+05:30,,,,,,,,,,0.001,Unknown
US,DUVAL,Sunny Acres,"30.354614, -81.547789",2023-05-31T04:30:00+05:30,,,,,,,,,11.8,,Good
US,Dallas-Fort Worth-Arlington,Arlington Municipal,"32.6558, -97.0886",2023-05-31T04:30:00+05:30,,,,,,0.043,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Arlington Municipal,"32.6558, -97.0886",2018-12-04T20:30:00+05:30,,,,,,,,,7.1,,Good
US,Dallas-Fort Worth-Arlington,Cleburne Airport C77,"32.353593, -97.436748",2023-05-31T04:30:00+05:30,,,,,,0.052,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Dallas Hinton St. C4,"32.82, -96.86",2023-05-31T04:30:00+05:30,,,,,,0.039,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Dallas Hinton St. C4,"32.82, -96.86",2023-05-30T12:30:00+05:30,,,,,,,,,0.0,,Good
US,Dallas-Fort Worth-Arlington,Dallas North C63,"32.919206, -96.808498",2023-05-31T04:30:00+05:30,,,,,,0.021,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Dallas Redbird Airpo,"32.6767, -96.8717",2023-05-31T04:30:00+05:30,,,,,,0.028,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Denton Airport South,"33.1944, -97.1933",2023-05-31T04:30:00+05:30,,,,,,0.056,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Denton Airport South,"33.1944, -97.1933",2023-05-30T12:30:00+05:30,,,,,,,,,4.0,,Good
US,Dallas-Fort Worth-Arlington,Eagle Mountain Lake,"32.9881, -97.4764",2023-05-31T04:30:00+05:30,,,,,,0.05,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Fort Worth CA Parkwa,"32.664739, -97.337983",2023-05-27T03:30:00+05:30,,,,,,,,,19.0,,Good
US,Dallas-Fort Worth-Arlington,Frisco C31,"33.1325, -96.7861",2023-05-31T04:30:00+05:30,,,,,,0.047,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Ft. Worth Northwest,"32.805818, -97.356567",2023-05-31T04:30:00+05:30,,,,,,0.041,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Ft. Worth Northwest,"32.805818, -97.356567",2023-05-30T12:30:00+05:30,,,,,,,,,7.0,,Good
US,Dallas-Fort Worth-Arlington,Grapevine Fairway C7,"32.98426, -97.063705",2023-05-31T04:30:00+05:30,,,,,,0.034,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Greenville C1006/198,"33.153077, -96.115561",2023-05-31T04:30:00+05:30,,,,,,0.042,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Haws Athletic Center,"32.7592, -97.3414",2023-05-30T12:30:00+05:30,,,,,,,,,10.3,,Good
US,Dallas-Fort Worth-Arlington,Italy C1044,"32.1772, -96.8711",2023-05-31T04:30:00+05:30,,,,,,0.043,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Italy C1044,"32.1772, -96.8711",2016-12-06T22:30:00+05:30,,,,,,,,,5.8,,Good
US,Dallas-Fort Worth-Arlington,Kaufman C71,"32.565, -96.3175",2023-05-31T04:30:00+05:30,,,,,,0.054,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Kaufman C71,"32.565, -96.3175",2023-05-30T12:30:00+05:30,,,,,,,,,2.7,,Good
US,Dallas-Fort Worth-Arlington,Keller C17,"32.922498, -97.282088",2023-05-31T04:30:00+05:30,,,,,,0.043,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Midlothian OFW C52,"32.482081, -97.026922",2021-12-15T03:30:00+05:30,,,,,,0.021,,,3.4,,Good
US,Dallas-Fort Worth-Arlington,Parker County C76,"32.8686, -97.9058",2023-05-31T04:30:00+05:30,,,,,,0.051,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Pilot Point C1032,"33.4107, -96.9437",2023-05-31T04:30:00+05:30,,,,,,0.048,,,,,Unknown
US,Dallas-Fort Worth-Arlington,Rockwall Heath C69,"32.9361, -96.4592",2023-05-31T04:30:00+05:30,,,,,,0.034,,,,,Unknown
US,Dalton,Fort Mountain,"34.785, -84.6269",2023-05-31T04:30:00+05:30,,,,,,0.035,,,,,Unknown
US,Daphne-Fairhope,FAIRHOPE,"30.4889, -87.8706",2023-05-31T04:30:00+05:30,,,,,,0.051,,,8.5,,Good
US,Davenport-Moline-Rock Island,Buffalo,"41.467201, -90.688301",2023-05-31T04:30:00+05:30,,,,,,,,64.0,,,Unknown
US,Davenport-Moline-Rock Island,"Davenport, 10th & Vi","41.529999, -90.587502",2023-05-31T04:30:00+05:30,,0.2,,,,0.072,,,6.4,0.0004,Good
US,Davenport-Moline-Rock Island,"Davenport, 10th & Vi","41.529999, -90.587502",2019-01-02T23:30:00+05:30,,,,0.006,,,,,,,Unknown
US,Davenport-Moline-Rock Island,ROCK_IS,"41.5144, -90.5172",2023-05-31T04:30:00+05:30,,,,,,0.075,,,6.7,,Good
US,Davenport-Moline-Rock Island,Scott County Park,"41.6992, -90.521896",2023-05-31T04:30:00+05:30,,,,,,0.075,,,,,Unknown
US,Dayton,Eastwood,"39.78563, -84.13437",2023-05-31T04:30:00+05:30,,0.2,,0.001,,0.045,,,3.8,,Good
US,Dayton,Miami East HS,"40.08455, -84.11412",2023-05-31T04:30:00+05:30,,,,,,0.048,,,,,Unknown
US,Dayton,Preble NCore,"39.83562, -84.72049",2023-05-31T04:30:00+05:30,,0.1,,,,0.046,,,5.3,0.0003,Good
US,Dayton,REIBOLD,"39.757837, -84.191668",2019-11-01T17:30:00+05:30,,0.4,,,,,,,,,Unknown
US,Dayton,Sinclair,"39.758235, -84.197375",2023-05-31T04:30:00+05:30,,,,,,,,,5.2,,Good
US,Dayton,Xenia,"39.66575, -83.94285",2023-05-30T21:30:00+05:30,,,,,,0.039,,,,,Unknown
US,Dayton,Yellow Springs,"39.80834, -83.88711",2019-01-04T19:30:00+05:30,,,,,,,,,19.2,,Good
US,Decatur,DECATUR,"34.5286, -86.9706",2023-05-31T04:30:00+05:30,,,,,,0.042,,,8.8,,Good
US,Decatur,DECATUR,"39.8669, -88.9256",2023-05-31T04:30:00+05:30,,,,,,0.073,,,6.6,,Good
US,Deltona-Daytona Beach-Ormond Beach,Blind Services; 1185,"29.2069, -81.0531",2023-05-30T16:30:00+05:30,,,,,,0.019,,24.0,11.6,,Good
US,Deltona-Daytona Beach-Ormond Beach,Port Orange,"29.1092, -80.9939",2018-06-11T16:30:00+05:30,,,,,,0.007,,,,,Unknown
US,Deming,7E Deming Airport,"32.2558, -107.7228",2023-05-31T04:30:00+05:30,,,,,,,,12.0,,,Unknown
US,Denver-Aurora,Adams,"39.828387, -104.938463",2020-11-02T20:30:00+05:30,,,,,,,,100.2,20.3,,Good
US,Denver-Aurora,Aspen Park,"39.5415, -105.2984",2019-09-16T20:30:00+05:30,,,,,,0.034,,,,,Unknown
US,Denver-Aurora,Chatfield Park - 115,"39.5339, -105.07",2023-05-30T19:30:00+05:30,,,,,,0.037,,,4.9,,Good
US,Denver-Aurora,Denver - CAMP - 2105,"39.751099, -104.987198",2023-05-30T19:30:00+05:30,,0.5,,0.024,,0.017,,,8.2,0.0,Good
US,Denver-Aurora,Denver - CAMP - 2105,"39.751099, -104.987198",2022-11-22T01:30:00+05:30,,,,,,,,34.0,,,Unknown
US,Denver-Aurora,Denver - NJH - 14th,"39.7386, -104.9394",2023-05-30T19:30:00+05:30,,,,,,,,22.0,6.5,,Good
US,Denver-Aurora,Golden - NREL - 2054,"39.7419, -105.1786",2023-05-30T19:30:00+05:30,,,,,,0.04,,,,,Unknown
US,Denver-Aurora,Highland Reservoir -,"39.5689, -104.9572",2023-05-30T19:30:00+05:30,,,,,,0.037,,,,,Unknown
US,Denver-Aurora,I25 Denver,"39.732144, -105.015313",2023-05-30T19:30:00+05:30,,0.4,,0.023,,,,,10.1,,Good
US,Denver-Aurora,La Casa NCORE - 4545,"39.7794, -105.00523",2023-05-30T19:30:00+05:30,,0.3,,0.015,,0.032,,26.0,6.8,0.0,Good
US,Denver-Aurora,Rocky Flats - N - 16,"39.9128, -105.1883",2023-04-28T07:30:00+05:30,,,,,,0.046,,,,,Unknown
US,Denver-Aurora,Welby - 78th Ave. &,"39.8392, -104.9489",2023-05-30T19:30:00+05:30,,0.3,,0.015,,0.03,,27.0,,0.001,Unknown
US,Denver-Aurora,Welch - 12400 W. Hwy,"39.6389, -105.1389",2021-01-06T23:30:00+05:30,,,,,,0.041,,,,,Unknown
US,Des Moines,CARPENTER,"41.6031, -93.643303",2023-05-31T04:30:00+05:30,,,,,,0.056,,,23.0,,Good
US,Des Moines,Lake Ahquabi,"41.2853, -93.5839",2017-06-14T16:30:00+05:30,,,,,,0.024,,,,,Unknown
US,Detroit-Warren-Livonia,ALLEN PARK,"42.2283, -83.2092",2023-05-31T01:30:00+05:30,,0.2,,,,0.06,,19.0,6.3,0.0005,Good
US,Detroit-Warren-Livonia,DEARBORN,"42.3075, -83.15",2023-05-31T01:30:00+05:30,,,,,,,,,7.8,,Good
US,Detroit-Warren-Livonia,DEARBORN,"42.3075, -83.15",2023-01-06T15:30:00+05:30,,,,,,,,9.0,,,Unknown
US,Detroit-Warren-Livonia,DETROIT - E 7 MILE,"42.430801, -83.000801",2023-05-31T01:30:00+05:30,,,,0.0017,,0.063,,,,,Unknown
US,Detroit-Warren-Livonia,DETROIT - W LAFAYETT,"42.3231, -83.0689",2019-01-08T19:30:00+05:30,,,,,,,,,51.5,,Moderate
US,Detroit-Warren-Livonia,DETROIT-SW,"42.3042, -83.1072",2023-05-31T01:30:00+05:30,,,,0.0039,,,,,9.8,0.0027,Good
US,Detroit-Warren-Livonia,DP4TH,"42.312158, -83.091943",2023-05-31T01:30:00+05:30,,0.4,,0.0057,,,,,9.5,0.0005,Good
US,Detroit-Warren-Livonia,ELIZA HOWELL-NR,"42.38599, -83.266319",2023-05-31T01:30:00+05:30,,0.8,0.0156,0.0193,0.0349,,,,10.0,,Good
US,Detroit-Warren-Livonia,ELIZA HOWELL-NR,"42.38599, -83.266319",2018-02-26T09:30:00+05:30,,,,,,0.019,,,,,Unknown
US,Detroit-Warren-Livonia,MILITARY PARK,"42.312078, -83.103469",2023-05-31T01:30:00+05:30,,,,0.0069,,,,,12.2,0.0024,Good
US,Detroit-Warren-Livonia,NEW HAVEN,"42.7314, -82.7936",2023-05-31T01:30:00+05:30,,,,,,0.059,,,7.1,,Good
US,Detroit-Warren-Livonia,NMH48217,"42.261669, -83.157893",2023-05-31T01:30:00+05:30,,,,,,,,,9.1,0.0005,Good
US,Detroit-Warren-Livonia,OAK PARK,"42.4631, -83.183296",2023-05-31T01:30:00+05:30,,,,,,0.067,,,,,Unknown
US,Detroit-Warren-Livonia,PORT HURON,"42.9533, -82.4564",2023-05-31T01:30:00+05:30,,,,,,0.069,,,8.4,0.0022,Good
US,Detroit-Warren-Livonia,TRINITY,"42.295824, -83.129431",2023-05-31T01:30:00+05:30,,0.5,,0.0103,,,,,8.2,0.004,Good
US,Detroit-Warren-Livonia,WARREN,"42.5467, -83.0061",2023-05-31T01:30:00+05:30,,,,,,0.059,,,,,Unknown
US,Dickinson,Theodore Roosevelt N,"46.949699, -103.514397",2023-05-31T04:30:00+05:30,,,,,,0.063,,,8.2,,Good
US,Dodge City,Dodge City,"37.7667, -100.0333",2023-05-31T04:30:00+05:30,,,,,,,,21.0,,,Unknown
US,Dover,Dover,"39.155, -75.518056",2023-05-31T04:30:00+05:30,,,,,,,,,13.8,,Good
US,Dover,Dover,"39.155, -75.518056",2022-05-25T15:30:00+05:30,,,,,,,,,6.2,,Good
US,Dover,Dover,"39.155, -75.518056",2022-05-25T23:30:00+05:30,,,,,,,,,3.7,,Good
US,Dover,Dover,"39.155, -75.518056",2022-05-25T16:30:00+05:30,,,,,,,,,6.5,,Good
US,Dover,KILLENS,"38.986672, -75.5568",2023-05-31T04:30:00+05:30,,,,,,0.035,,,16.0,,Good
US,DuBois,Moshannon,"41.1175, -78.5261",2023-03-01T21:30:00+05:30,,,,,,0.03,,,,,Unknown
US,Duluth,Duluth-WDSE,"46.8183, -92.0892",2023-05-31T04:30:00+05:30,,,,,,0.059,,,9.0,,Good
US,Duluth,Voyageurs NP,"48.4128, -92.8292",2023-05-31T04:30:00+05:30,,,,,,0.058,,,,,Unknown
US,Duluth,West Duluth,"46.743889, -92.166946",2023-05-31T04:30:00+05:30,,,,,,,,,9.1,,Good
US,Durham,BUSHYFRK,"36.306965, -79.09197",2023-05-31T04:30:00+05:30,,,,,,0.026,,,,,Unknown
US,Durham,Burdens Creek,"35.889402, -78.8747",2023-05-31T04:30:00+05:30,,,,,,0.027,,12.0,8.2,,Good
US,Durham,Burdens Creek,"35.889402, -78.8747",2017-03-16T16:30:00+05:30,,,,,,,,,,0.001,Unknown
US,Durham,Burdens Creek,"35.889402, -78.8747",2022-03-03T19:30:00+05:30,,,,0.009,,,,,,,Unknown
US,Durham,Burdens Creek,"35.889402, -78.8747",2022-03-03T20:30:00+05:30,,0.23,,,,,,,,,Unknown
US,Durham,Durham Armory,"35.9919, -78.8964",2019-08-12T20:30:00+05:30,,,,,,0.053,,24.0,8.0,0.0,Good
US,Durham,Durham Armory,"36.032955, -78.904037",2023-05-31T04:30:00+05:30,,,,,,0.029,,8.0,5.0,-0.0004,Good
US,Dyersburg,DYERSBURG,"36.0528, -89.3819",2023-05-31T04:30:00+05:30,,,,,,,,,7.0,,Good
US,EAU CLAIRE,Eau Claire,"44.761398, -91.413002",2023-05-31T04:30:00+05:30,,,,,,0.074,,40.0,10.9,,Good
US,EDDY,Carlsbad Caverns - B,"32.1781, -104.4433",2023-05-31T04:30:00+05:30,,,,,,0.057,,,,,Unknown
US,ELKO,Elko,"40.838329, -115.766003",2023-05-31T04:30:00+05:30,,,,,,,,13.0,,,Unknown
US,ERIE,Buffalo Near-road,"42.92111, -78.76611",2023-05-31T04:30:00+05:30,,,,,,,,,15.9,,Good
US,ERIE,Tonawanda II,"42.9981, -78.8993",2023-05-31T04:30:00+05:30,,,,,,,,,13.2,,Good
US,ESSEX,Huntington Wildlife,"43.97, -74.22",2022-05-11T07:30:00+05:30,,,,,,0.027,,,,,Unknown
US,ESSEX,Newburyport,"42.814507, -70.818489",2018-01-13T01:30:00+05:30,,,,0.004,,,,,,,Unknown
US,ESSEX,Newburyport,"42.814507, -70.818489",2018-01-17T21:30:00+05:30,,,,,,0.015,,,,,Unknown
US,ESSEX,Whiteface Mtn,"44.39308, -73.8589",2023-05-31T04:30:00+05:30,,,,,,0.042,,,7.2,,Good
US,Eagle Pass,Eagle Pass C319,"28.704607, -100.451155",2023-05-30T12:30:00+05:30,,,,,,,,,4.8,,Good
US,East Liverpool-Salem,Port Authority,"40.631972, -80.547296",2021-12-29T21:30:00+05:30,,,,,,,,,,0.001,Unknown
US,East Stroudsburg,Swiftwater,"41.083099, -75.3283",2023-05-31T04:30:00+05:30,,,,,,0.053,,,,,Unknown
US,East Stroudsburg,Swiftwater,"41.083099, -75.3283",2018-04-06T15:30:00+05:30,,,,,,,,,3.0,,Good
US,Effingham,EFFINGHM,"39.0667, -88.548302",2023-05-31T04:30:00+05:30,,,,,,0.075,,,,,Unknown
US,El Centro,Brawley - 220 Main S,"32.978298, -115.5383",2023-05-31T04:30:00+05:30,,,,,,,,51.0,7.2,,Good
US,El Centro,Calexico - Ethel Str,"32.676102, -115.483299",2019-04-18T23:30:00+05:30,,0.12,,0.003,,0.053,,,3.0,0.0,Good
US,El Centro,Calexico - Ethel Str,"32.676102, -115.483299",2019-04-18T08:30:00+05:30,,,,,,,,117.0,,,Unknown
US,El Centro,Calexico - Ethel Str,"32.67618, -115.48307",2023-05-31T04:30:00+05:30,,0.2,0.0021,0.0033,0.0054,0.067,,37.0,5.6,0.0002,Good
US,El Centro,El Centro - 9th Stre,"32.7917, -115.5617",2023-05-31T04:30:00+05:30,,,,,,0.063,,74.0,,,Unknown
US,El Centro,El Centro - 9th Stre,"32.7917, -115.5617",2023-03-08T03:30:00+05:30,,,,,,,,,3.2,,Good
US,El Centro,Niland - English Roa,"33.2136, -115.5444",2023-05-31T04:30:00+05:30,,,,,,0.06,,20.0,,,Unknown
US,El Centro,Niland - English Roa,"33.2136, -115.5444",2017-10-04T09:30:00+05:30,,,,,,,,,11.0,,Good
US,El Centro,Westmorland - 570 Co,"33.0325, -115.6225",2023-05-31T04:30:00+05:30,,,,,,0.061,,53.0,,,Unknown
US,El Dorado,El Dorado,"33.215, -92.6689",2019-07-15T14:30:00+05:30,,,,,,,,,8.1,,Good
US,El Paso,Ascarate Park Southe,"31.7467, -106.402802",2023-05-31T04:30:00+05:30,,,,,,0.041,,,9.5,,Good
US,El Paso,Avenida de la Indust,"31.7122, -106.3953",2017-11-23T08:30:00+05:30,,,,,,0.002,,,,,Unknown
US,El Paso,Avenida de la Indust,"31.7122, -106.3953",2017-12-30T17:30:00+05:30,,0.7,,,,,,,,,Unknown
US,El Paso,Chamizal C41,"31.7656, -106.455",2023-05-31T04:30:00+05:30,,,,,,0.041,,,,,Unknown
US,El Paso,Chamizal C41,"31.7656, -106.455",2023-05-30T12:30:00+05:30,,,,,,,,,9.0,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-04T21:30:00+05:30,,,,,,0.025,,,,,Unknown
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-09T21:30:00+05:30,,,,,,0.015,,26.0,6.9,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T12:30:00+05:30,,,,,,0.018,,14.0,4.8,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T17:30:00+05:30,,,,,,0.014,,18.0,4.9,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T19:30:00+05:30,,,,,,0.011,,,,,Unknown
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T20:30:00+05:30,,,,,,,,25.0,4.0,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T21:30:00+05:30,,,,,,,,22.0,4.8,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-10T22:30:00+05:30,,,,,,0.036,,20.0,3.5,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-11T12:30:00+05:30,,,,,,0.0,,27.0,8.8,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-11T16:30:00+05:30,,,,,,0.002,,23.0,7.3,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-11T20:30:00+05:30,,,,,,0.014,,45.0,11.8,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-11T21:30:00+05:30,,,,,,0.02,,43.0,6.5,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-11T22:30:00+05:30,,,,,,0.025,,25.0,5.9,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-12T16:30:00+05:30,,,,,,0.002,,18.0,6.3,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-13T15:30:00+05:30,,,,,,0.009,,36.0,10.1,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-14T17:30:00+05:30,,,,,,0.001,,35.0,12.5,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-15T19:30:00+05:30,,,,,,0.013,,19.0,9.0,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-16T21:30:00+05:30,,,,,,0.032,,22.0,6.4,,Good
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-16T22:30:00+05:30,,,,,,0.032,,,,,Unknown
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",2021-11-17T01:30:00+05:30,,,,,,,,72.0,8.8,,Good
US,El Paso,Ivanhoe C414,"31.7864, -106.3242",2023-05-31T04:30:00+05:30,,,,,,0.047,,,,,Unknown
US,El Paso,Ojo De Agua C1021,"31.862441, -106.547562",2023-05-25T23:30:00+05:30,,,,,,0.063,,,,,Unknown
US,El Paso,Skyline Park C72,"31.893889, -106.425556",2023-05-23T03:30:00+05:30,,,,,,0.024,,,,,Unknown
US,El Paso,Socorro Hueco C49,"31.66752, -106.28774",2023-05-31T04:30:00+05:30,,,,,,0.052,,15.0,4.2,,Good
US,Elizabethtown,ETOWN2,"37.7064, -85.8517",2023-05-31T04:30:00+05:30,,,,,,0.039,,,5.0,,Good
US,Elkhart-Goshen,Bristol,"41.716959, -85.824696",2023-05-31T04:30:00+05:30,,,,,,0.059,,,,,Unknown
US,Elkhart-Goshen,Elkhart-Prairie St.,"41.657155, -85.968446",2023-05-30T12:30:00+05:30,,,,,,,,,20.9,,Good
US,Elkhart-Goshen,Elkhart-Prairie St.,"41.657155, -85.968446",2021-01-04T22:30:00+05:30,0.41,,,,,,,,,,Unknown
US,Ellensburg,Ellensburg-Ruby St,"46.9936, -120.545",2023-05-31T04:30:00+05:30,,,,,,,,,6.0,,Good
US,Ellensburg,Ellensburg_Mobile,"46.993825, -120.544932",2021-08-27T07:30:00+05:30,,,,,,,,,3.5,,Good
US,Erie,Erie,"42.1428, -80.0372",2023-05-31T04:30:00+05:30,,,,,,,,,19.1,,Good
US,Erie,Erie,"42.1428, -80.0372",2023-05-29T18:30:00+05:30,,,,,,0.049,,,,,Unknown
US,Eugene-Springfield,Cottage Grove City S,"43.7995, -123.0535",2023-05-31T04:30:00+05:30,,,,,,,,,2.9,,Good
US,Eugene-Springfield,Eugene - Amazon Park,"44.0263, -123.08377",2023-05-31T04:30:00+05:30,,,,,,0.04,,,4.7,,Good
US,Eugene-Springfield,Eugene - Highway 99,"44.067223, -123.14135",2023-05-31T04:30:00+05:30,,,,,,,,,2.9,,Good
